,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
1,0.000223171,0.000528206,0.114024098,0.000808361,0.035487136,0.009104792,10.62420203,0.011697998,0.003545672,0.001075786,0.001044152,0.012385211,0.000441105,0.000213674,0.00507103
,0.01,0.02,0.34,0.03,0.19,0.10,3.26,0.11,0.06,0.03,0.03,0.11,0.02,0.01,0.07
