"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.00525502364985273,-0.0211856501938299,0.0525249321484639,0.00389538578541601,0.0712841319423401,0.0409973998716305,-0.00496387239062057,-0.084448103854865,0.0137693704445529,-0.02558862427794,-0.0251139910326298,0.0313079277152525,0.00419790728836471,-0.00773455665554214,0.026033366548086
"3",-0.00718684031339294,-0.0160136448635576,-0.0220101158827318,0.0136649333280545,0.0582478684871953,0.126287690145108,-0.0607482059212515,-0.0556136142213924,0.0312896974290303,-0.0402100260142487,-0.0394657313791735,0.0415137864142974,0.010886168860567,0.00399254112857321,0.0264961398932978
"4",-0.00827292067809807,-0.00710992002547972,-0.161560608345592,0.0170903914524767,0.068026093819191,0.145285039678817,0.0452169288346496,-0.0247748576631596,0.0723936494266208,-0.0541891920738793,-0.0376512880417305,0.0333003810823147,0.0382943250122498,0.00417245291684976,0.0323712649864559
"5",-0.00647032639658832,-0.00950163592975273,-0.163256836759821,-0.0231861513822704,0.0769155639645474,0.17851806310596,0.0887079372612193,-0.0157812218893542,0.132100197717207,-0.0482003324844749,-0.00286560560065922,0.0150702974115359,0.00537318561096393,-0.0151573017745739,0.0412940265717432
"6",0.021900967238845,0.0082678604050607,-0.314523369697607,-0.0428420308925512,0.0225395142021934,0.188463101369754,0.160321728410077,0.0676117272459232,0.112682569117501,0.00404691976638549,0.0691590168221498,-0.0949963556300971,0.00604641389444976,-0.0277331179460121,-0.00241006090320314
"7",0.0169453822587965,0.0165671787405471,-0.324587958848599,0.00440011667806975,0.0491736040272139,0.109894231436192,0.366105917561229,0.0480899718246064,0.0861294302048792,0.0178334740984419,0.050112704721005,-0.121632009306506,-0.00104748712026967,-0.018838974011026,0.0113912703963488
"8",-0.0113314579765056,0.00827177380257649,-0.269578496536373,0.0191696202261556,0.130464617787547,0.0416921602600624,0.573946583366613,-0.025927787003896,0.0287484193584395,0.0139045487406761,0.00881221487790076,-0.0783224503721407,0.0001605627974616,0.00418274694735726,0.0373710556178386
"9",-0.0195697458896916,0.00457076120224825,-0.264068951881713,0.0206127035632084,0.137669107730154,0.0398320279598277,0.7121934733896,0.00347301445813741,0.00645223424960653,0.00359608377123632,0.0116943394486866,-0.0938104863665884,0.0124226124228998,0.0227008968518859,0.0383276182149634
"10",-0.0324167671241121,0.00294792593382109,-0.257588218809279,0.0227280807390417,0.11569022687727,0.0475194571755587,0.810985548469574,0.0661948621992108,-0.0154542051354155,-0.0040522987703977,0.017940740830636,-0.11165028017684,0.0145386563061811,0.0145651815535218,0.0212959761120949
"11",-0.00730044443795302,-0.00383215492255529,-0.204270110760246,-0.0156275923852758,0.123090848294848,0.0113318942287424,0.741853204533968,0.113731159604445,-0.0149543646099664,0.028475569675676,0.0207287064198262,-0.0821451514558197,-0.0236921528831998,-0.00739599653775497,-0.000497341415694574
"12",0.00510078454139662,0.0207334019153063,-0.183407919377465,-0.0355688739849032,0.107607716587702,0.0406832789189643,0.825833523378788,0.200339627236956,0.0357685668834749,0.00876070372673421,0.0233847407555165,-0.06954151922529,-0.0481239404500043,-0.0040266658642325,-0.0343459935541297
"13",-0.00242151132419749,-0.0560413068610712,-0.378324946098956,0.00610790990734283,0.147027730896034,0.0784818468549148,1.00275703984029,0.173190295480062,0.0214086080719135,-0.0325903616266765,0.018737904047639,-0.0998286655009157,-0.0234266898361626,-0.0257901200307075,0.0137461651802328
"14",0.0150005953683213,-0.0367534115863142,-0.409364021436893,0.012551290691788,0.103049469192966,0.0612174566018784,1.31286989474005,0.123054319584455,0.044831656492424,0.0125798934626148,0.0199943195485777,-0.116044587449665,-0.00415761702018336,-0.0166282402650775,0.0213409242942079
"15",0.00130907734328084,0.00327375239103378,-0.387368265048309,0.0118760813573551,0.108324348231059,-0.0440902929590773,1.62633333314887,0.113408790394488,0.0565790976931545,0.0541213008208671,0.0271955238493766,-0.134900282657991,-0.0408334915972356,0.0156151118569053,-0.0240697506071055
"16",0.00507911490872015,0.033353177332664,-0.419431360016103,0.0230439439883868,0.0969398165334282,-0.0740156981141002,1.82186446523011,0.107441434574683,0.0352664285897937,0.0863197381297772,0.00574571195783097,-0.120010214485884,-0.0339527398103595,0.0128257782953897,-0.0506800018999983
"17",-0.013038320594384,0.0102463028202728,-0.346115632398023,0.0523686692615072,0.212707360133818,-0.10422189148871,2.16333244633706,-0.0950515845001314,0.0273151453801564,0.0634475925434976,-0.00796855222941617,-0.133397303016765,-0.0418091496941484,0.0141295401596719,-0.0312964874920065
"18",0.0147501493084692,0.0148918051920395,-0.320695412208732,0.0146619885924195,0.345559895158179,-0.0652873321947107,2.54113744361414,-0.235244894738193,-0.0582472226351046,-0.00763314001617843,0.0276868543371866,-0.159843055630781,-0.00012773244885611,-0.00754978938468054,-0.0454395992467446
"19",0.0168031709082666,0.0469072364048249,-0.281520811560714,-0.0213761498912387,0.32331641416773,-0.0858222298201843,3.03918695138559,-0.226304851012003,-0.0479528175932557,-0.0350060952958295,0.0467629520175704,-0.154863924343849,0.0471011924249292,-0.00988939876210315,-0.0205124536726229
"20",0.0220119103390846,0.0430016541978978,-0.182337777598519,-0.054166086219509,0.282802995637705,-0.161932140712323,3.39723991630086,-0.16904919549613,-0.0681597364937884,-0.0298514794247129,0.0561294882165695,-0.137127729200596,0.0426094392949561,0.000183025905224676,0.00422722864927361
"21",-0.017475353977467,0.00709010012825884,-0.171010073695078,-0.0565780016174576,0.220840178219553,-0.106423284182212,3.78671122905701,-0.0967183233111917,-0.0833080688631779,-0.0544510201570771,0.0335679679051002,-0.0984507601356165,0.0250349377837815,0.0114430806698502,0.0304149754398636
"22",-0.0308462319725976,-0.0486276667515504,-0.0606368040859235,-0.0338085752146523,0.117158907697875,-0.0667108273955508,4.24223713305534,-0.0201717632830223,-0.114658043580947,-0.0491103728377362,0.00944675191653943,-0.0940773399014317,0.00157719711506965,-0.000140038468802728,0.0551942648444946
"23",-0.0175114675912793,-0.0453264248043643,0.129657323102095,-0.00980875616623655,-0.066264299050615,-0.00553618787045274,4.46302112271999,0.101440213431143,-0.109214393902598,-0.00878863138231534,-0.0250516197348563,-0.0774120113706531,-0.0264468657024832,0.021704512834503,0.0708694793832608
"24",0.0153080345801633,-0.00921126392848248,0.215866590260701,-0.00678165856780877,-0.117518240096961,-0.0201424178701348,4.84511289532058,0.138395478669539,-0.00718338658887885,0.00984407864244852,-0.0548548512203184,-0.0487265754209256,-0.000324399028910016,0.0161647615087234,0.0373616615198046
"25",-6.55671116975842e-05,0.012529300449641,0.254442007451873,0.017155236931667,-0.168914790650241,0.00659914545061424,5.34305822578963,0.167229834134517,0.00276677527504721,-4.32936602068335e-05,-0.0518727712450872,-0.0900209214336077,-0.00471743235154853,0.00392536441017821,0.000295852628795279
"26",-0.00551275237734328,0.0204540146453227,0.527850216497834,0.00849306473545786,-0.187004499715073,0.0828167432482845,5.88099926464843,-0.0425494874693788,0.0366136232836702,0.00365339665829767,-0.0233780436363511,-0.143628388691344,0.00811313643471878,-0.0211964728434735,0.0211632136076927
"27",-0.00679764969957275,-0.00699927976201264,0.627029628127586,0.0183076681684893,-0.220333207176904,0.0464744200847096,6.41424030534596,-0.00642581709278023,0.0521569282824309,0.0171998629776819,-0.0315286708888818,-0.159704371730298,0.00126593875684178,-0.0149219412111745,-0.00513156910034662
"28",-0.0062935434301139,-0.00446791612965436,0.692118470465878,0.0140844622532522,-0.189377114000468,-0.0112666035944802,6.8605026581722,-0.0152779985824298,0.0485135388360848,0.023781293567235,-0.0325532037779414,-0.172519503275206,0.0121600135316347,-0.0166403441319931,-0.0463062784029538
"29",0.0262277883375572,-0.0110802889135559,0.691792925765908,-0.0100964260503408,-0.109806496136221,0.144173325560316,6.12538974944287,-0.0446878566019451,0.0121632412618252,-0.0116655174759313,-0.0049972735393593,-0.198104799216993,0.00869937586390457,0.0205809843700102,-0.0623474965140001
"30",0.0231179488323616,0.0283594239189744,0.597167748049392,-0.0153641070289623,-0.0724637144401274,0.102940141485245,7.11984652360201,-0.0713232070527821,0.0461119495915829,-0.0685428205479379,0.0289849799841323,-0.248982616745766,0.00302100020642748,0.0215985573493493,-0.0825455635819554
"31",-0.0399390523253886,0.0581433614978657,0.631592177838413,-0.0243525248118319,-0.085286730162796,0.245458135690157,7.75746510404412,-0.0753654127783872,0.0115433246985672,-0.151834262937434,0.0466094536852023,-0.273168047409122,-0.010800761718835,0.0229510769826862,-0.107699389894598
"32",0.0194396698181221,0.041668356183489,0.707342781593625,-0.0437393467406308,0.01880010553811,0.124962994163996,8.30019256151239,-0.215287212402465,0.0661019597017453,-0.151516327763015,0.0576899994627742,-0.281615462057733,0.0233696403063182,-0.026338551852461,-0.0921467609690976
"33",0.0422649157712902,0.0863018376355169,0.746350825816303,-0.0681398545930882,0.0245113172956382,-0.0387415875427988,9.24986144149486,-0.253666649748757,0.15041900273956,-0.135290316394669,0.0904608166985714,-0.31826338242875,0.0500112318274795,-0.0621907878581878,-0.112640133748303
"34",0.079120319567382,0.0942743617637269,0.809498557190147,-0.0973220555311749,0.0615949473549056,-0.0820408816953058,9.60112496153894,-0.293301019489526,0.225405683405242,-0.153974922232629,0.131234731388152,-0.363200995919487,0.0849332576390318,-0.0596545052550188,-0.141723415072646
"35",0.0491206763367644,0.0649338670168387,0.971738754635113,-0.126903836619309,0.197516935173842,-0.0763226749720576,10.0681669310575,-0.442452539957159,0.231288832298818,-0.208648606855022,0.166474114415402,-0.403621539058246,0.0573805181689369,-0.0475076466910864,-0.166518840432725
"36",0.0273362966696182,0.0671856133605666,1.12666384292361,-0.14360236655829,0.33268923171048,-0.0550069522927172,10.4530789481573,-0.602674853819014,0.254758594318805,-0.276789970805477,0.174821934943674,-0.410038585715462,0.0582879169667245,-0.0379533397793343,-0.200117988095477
"37",0.0282374301992814,0.0509468235002108,1.27882840448625,-0.151464508154495,0.395107574320166,0.0239328795178704,10.9652740760818,-0.665954324400147,0.225696128821366,-0.377602096999198,0.197794968358446,-0.441466691910845,0.0292929139924418,-0.0606289901981052,-0.23990060036946
"38",0.0533102098849931,-0.0142925415534911,1.41459300807781,-0.212091561407608,0.655889155591702,0.113990098106447,11.5358383526392,-0.953479366073564,0.270375087833254,-0.499509572589425,0.231065760781372,-0.443996447213258,0.0348815797480202,-0.103052914873761,-0.25081688956844
