,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
1,0.000226191,0.000543995,0.114024088,0.000636476,0.02219342,0.008642858,10.62420195,0.011517092,0.003489476,0.001149553,0.001349818,0.012384989,0.000538639,0.000226287,0.001171341
,0.02,0.02,0.34,0.03,0.15,0.09,3.26,0.11,0.06,0.03,0.04,0.11,0.02,0.02,0.03
