"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.000220101005881549,0.000150799079053136,0.546434865923789,1.67245668417366e-05,2.30397439720799e-08,0.000188625170387503,6.79458162807177e-09,2.29000690103764e-07,8.90173221734477e-06,9.09547392427096e-08,0.00279917671310457,1.35061512980159e-07,0.000258881517813399,0.334381697654885,0.0272488160718637
"2",0.110493529905626,0.000105310112765553,2.74395491940766e-09,3.2819522004223e-06,1.28927545342843e-07,0.000274154207007255,4.20889518284781e-09,4.1565044848796e-07,2.37806151469011e-05,1.64502894028267e-07,1.08487710064049e-07,2.55786293199554e-08,9.21198961438977e-05,0.209526561180699,1.28861595285627e-05
"3",1.78294827796867e-05,0.000104494147247871,1.75979475537803e-09,0.0194760417832273,7.00914329413041e-09,0.201708591307306,6.87997222316404e-09,0.133776191547357,5.90824925820527e-08,1.05802296635485e-07,1.84849102031729e-09,5.09603435236991e-09,0.0394762901643724,2.42618665284263e-06,1.49274754830297e-05
"4",0.000175285290115056,0.31181511028011,7.7379091652677e-11,1.05138546316602e-05,3.63755054176785e-08,0.00026453248023767,3.16196089241644e-09,5.22376173330013e-08,0.508987805816711,0.433863490764466,0.482567956567364,1.80354753188399e-11,0.123561081261697,0.153293463233512,1.50891829739625e-05
"5",0.000241341421144559,0.000964725628806748,7.242627396158e-10,1.30459032109673e-06,0.0639360429271965,0.000692829704942949,1.79522682616846e-08,0.857856799597458,2.39928634219101e-05,0.340857464353505,1.8635889492805e-08,3.92822181003474e-08,9.7383398378263e-05,0.019215309060687,0.369748723518448
"6",0.0105253906325872,0.000560808972677448,2.4072620685751e-10,2.4876556822499e-05,9.38093333059133e-08,0.121203495953191,0.999999918176098,2.65589910785732e-08,2.87541202600529e-05,0.207073328136063,4.71174133728957e-07,2.62141288078952e-08,0.00187815289909333,5.64140170251069e-06,0.000222334341149165
"7",0.0094452386571257,0.00834235132597978,0.0599770803583933,9.56159675447976e-07,0.735756087721446,0.155524247283769,2.04274449930156e-09,0.00836334186392787,4.02769371010586e-07,0.0181925778965476,2.53793364266018e-07,1.02062814515979e-08,0.000217869831945091,0.0249334072179316,0.00346480724304192
"8",0.0001433297847022,0.105309256158567,3.19535100274354e-09,6.80191737385545e-07,7.2144618761433e-08,0.000243154534320192,2.74321186840119e-09,9.03679534965856e-07,0.0426903642706535,7.24317979387357e-08,4.94145961520911e-07,2.37102523334919e-08,2.24032193896894e-05,0.0150009957832874,8.43814367472288e-06
"9",0.00823404956658493,0.0550222329912062,2.47770660971866e-09,0.143454597274565,0.200307292083623,0.51919626015237,1.47830510372168e-08,5.05367531510416e-08,4.38950578260436e-05,7.55152054659515e-08,8.08543943704257e-07,1.95181004443564e-08,0.00438551117536747,3.54821256892917e-06,0.00195085766260037
"10",0.237690309402275,0.275241065546116,3.8721074525279e-11,0.561977055088431,4.29627193280553e-08,0.000234276707022457,3.08303977816494e-09,5.42962011897385e-08,0.361608085331985,4.16089294920743e-06,2.23522154611837e-06,6.73420222797449e-08,0.000108049657471234,3.54877610924363e-06,1.36785276535047e-06
"11",0.000744694146179399,7.2871608043615e-05,1.40433889827918e-05,0.204225185174198,3.72108306183713e-08,7.32535679301852e-05,2.33237152116981e-09,9.19719326634332e-07,0.0865737642779583,5.66918189991118e-08,0.423463290429561,0.9999996078868,0.222477354894458,2.23163682469245e-07,0.574679380357085
"12",1.39128766782939e-05,0.000137124851976602,0.393573998578147,0.07072535807992,2.9755041496064e-08,0.000129268842145677,4.07617861056112e-09,8.27079262930296e-08,2.01776339050439e-06,5.78160955466667e-08,6.54283755853894e-07,4.88646466019841e-09,0.251711743813799,9.39197258974223e-07,0.0220502164494694
"13",0.53202727337482,0.242173801146781,-3.72619021100305e-13,8.34168445005563e-05,2.50342581788478e-08,0.000136774609509416,6.6901705500471e-09,8.99048584108693e-07,3.58865925922507e-06,4.50923942275604e-08,1.51443911878349e-06,1.48932259180049e-08,0.353956024465693,0.243624627758891,0.000461501873657832
"14",0.0900277144845991,4.81539533201748e-08,4.92329978374886e-10,7.88293338194684e-09,8.09989974499348e-08,0.000130535477913009,7.07520424219864e-09,3.35551245484388e-08,4.58763931382162e-06,8.30914938495381e-06,0.091163015716297,2.03064088961905e-08,0.00175713380678114,7.61118005013738e-06,0.000120653669106137
